Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR4305412	WGS of infant gut metagenome: Russian subject P014839 at age 775 days	Illumina HiSeq 2500	14193	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305412/SRR4305412.sra	SRR4305412.sra	SRR4305412_WGS_of_infant_gut_metagenome_Russian_subject_P014839_at_age_775_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/002/SRR4305412/SRR4305412_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/002/SRR4305412/SRR4305412_2.fastq.gz	SRR4305412_2.fastq.gz	SRR4305412_WGS_of_infant_gut_metagenome_Russian_subject_P014839_at_age_775_days_2.fastq.gz
SRR4305466	WGS of infant gut metagenome: Russian subject P014839 at age 879 days	Illumina HiSeq 2500	29844	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305466/SRR4305466.sra	SRR4305466.sra	SRR4305466_WGS_of_infant_gut_metagenome_Russian_subject_P014839_at_age_879_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/006/SRR4305466/SRR4305466_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/006/SRR4305466/SRR4305466_1.fastq.gz	SRR4305466_1.fastq.gz	SRR4305466_WGS_of_infant_gut_metagenome_Russian_subject_P014839_at_age_879_days_1.fastq.gz
SRR4305466	WGS of infant gut metagenome: Russian subject P014839 at age 879 days	Illumina HiSeq 2500	29844	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305466/SRR4305466.sra	SRR4305466.sra	SRR4305466_WGS_of_infant_gut_metagenome_Russian_subject_P014839_at_age_879_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/006/SRR4305466/SRR4305466_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/006/SRR4305466/SRR4305466_2.fastq.gz	SRR4305466_2.fastq.gz	SRR4305466_WGS_of_infant_gut_metagenome_Russian_subject_P014839_at_age_879_days_2.fastq.gz
SRR4305411	WGS of infant gut metagenome: Russian subject P014839 at age 811 days	Illumina HiSeq 2500	17616	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305411/SRR4305411.sra	SRR4305411.sra	SRR4305411_WGS_of_infant_gut_metagenome_Russian_subject_P014839_at_age_811_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/001/SRR4305411/SRR4305411_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/001/SRR4305411/SRR4305411_1.fastq.gz	SRR4305411_1.fastq.gz	SRR4305411_WGS_of_infant_gut_metagenome_Russian_subject_P014839_at_age_811_days_1.fastq.gz
SRR4305411	WGS of infant gut metagenome: Russian subject P014839 at age 811 days	Illumina HiSeq 2500	17616	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305411/SRR4305411.sra	SRR4305411.sra	SRR4305411_WGS_of_infant_gut_metagenome_Russian_subject_P014839_at_age_811_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/001/SRR4305411/SRR4305411_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/001/SRR4305411/SRR4305411_2.fastq.gz	SRR4305411_2.fastq.gz	SRR4305411_WGS_of_infant_gut_metagenome_Russian_subject_P014839_at_age_811_days_2.fastq.gz
SRR4305512	WGS of infant gut metagenome: Russian subject P014839 at age 519 days	Illumina HiSeq 2500	19823	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305512/SRR4305512.sra	SRR4305512.sra	SRR4305512_WGS_of_infant_gut_metagenome_Russian_subject_P014839_at_age_519_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/002/SRR4305512/SRR4305512_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/002/SRR4305512/SRR4305512_1.fastq.gz	SRR4305512_1.fastq.gz	SRR4305512_WGS_of_infant_gut_metagenome_Russian_subject_P014839_at_age_519_days_1.fastq.gz
SRR4305512	WGS of infant gut metagenome: Russian subject P014839 at age 519 days	Illumina HiSeq 2500	19823	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305512/SRR4305512.sra	SRR4305512.sra	SRR4305512_WGS_of_infant_gut_metagenome_Russian_subject_P014839_at_age_519_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/002/SRR4305512/SRR4305512_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/002/SRR4305512/SRR4305512_2.fastq.gz	SRR4305512_2.fastq.gz	SRR4305512_WGS_of_infant_gut_metagenome_Russian_subject_P014839_at_age_519_days_2.fastq.gz
SRR4305409	WGS of infant gut metagenome: Russian subject P015163 at age 144 days	Illumina HiSeq 2500	19473	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305409/SRR4305409.sra	SRR4305409.sra	SRR4305409_WGS_of_infant_gut_metagenome_Russian_subject_P015163_at_age_144_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/009/SRR4305409/SRR4305409_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/009/SRR4305409/SRR4305409_1.fastq.gz	SRR4305409_1.fastq.gz	SRR4305409_WGS_of_infant_gut_metagenome_Russian_subject_P015163_at_age_144_days_1.fastq.gz
SRR4305409	WGS of infant gut metagenome: Russian subject P015163 at age 144 days	Illumina HiSeq 2500	19473	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305409/SRR4305409.sra	SRR4305409.sra	SRR4305409_WGS_of_infant_gut_metagenome_Russian_subject_P015163_at_age_144_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/009/SRR4305409/SRR4305409_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/009/SRR4305409/SRR4305409_2.fastq.gz	SRR4305409_2.fastq.gz	SRR4305409_WGS_of_infant_gut_metagenome_Russian_subject_P015163_at_age_144_days_2.fastq.gz
SRR4305471	WGS of infant gut metagenome: Russian subject P015091 at age 381 days	Illumina HiSeq 2500	23570	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305471/SRR4305471.sra	SRR4305471.sra	SRR4305471_WGS_of_infant_gut_metagenome_Russian_subject_P015091_at_age_381_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/001/SRR4305471/SRR4305471_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/001/SRR4305471/SRR4305471_1.fastq.gz	SRR4305471_1.fastq.gz	SRR4305471_WGS_of_infant_gut_metagenome_Russian_subject_P015091_at_age_381_days_1.fastq.gz
SRR4305471	WGS of infant gut metagenome: Russian subject P015091 at age 381 days	Illumina HiSeq 2500	23570	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305471/SRR4305471.sra	SRR4305471.sra	SRR4305471_WGS_of_infant_gut_metagenome_Russian_subject_P015091_at_age_381_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/001/SRR4305471/SRR4305471_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/001/SRR4305471/SRR4305471_2.fastq.gz	SRR4305471_2.fastq.gz	SRR4305471_WGS_of_infant_gut_metagenome_Russian_subject_P015091_at_age_381_days_2.fastq.gz
SRR4305503	WGS of infant gut metagenome: Russian subject P015163 at age 328 days	Illumina HiSeq 2500	7179	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305503/SRR4305503.sra	SRR4305503.sra	SRR4305503_WGS_of_infant_gut_metagenome_Russian_subject_P015163_at_age_328_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/003/SRR4305503/SRR4305503_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/003/SRR4305503/SRR4305503_1.fastq.gz	SRR4305503_1.fastq.gz	SRR4305503_WGS_of_infant_gut_metagenome_Russian_subject_P015163_at_age_328_days_1.fastq.gz
SRR4305503	WGS of infant gut metagenome: Russian subject P015163 at age 328 days	Illumina HiSeq 2500	7179	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305503/SRR4305503.sra	SRR4305503.sra	SRR4305503_WGS_of_infant_gut_metagenome_Russian_subject_P015163_at_age_328_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/003/SRR4305503/SRR4305503_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/003/SRR4305503/SRR4305503_2.fastq.gz	SRR4305503_2.fastq.gz	SRR4305503_WGS_of_infant_gut_metagenome_Russian_subject_P015163_at_age_328_days_2.fastq.gz
SRR4305435	WGS of infant gut metagenome: Russian subject P015091 at age 638 days	Illumina HiSeq 2500	34318	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305435/SRR4305435.sra	SRR4305435.sra	SRR4305435_WGS_of_infant_gut_metagenome_Russian_subject_P015091_at_age_638_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/005/SRR4305435/SRR4305435_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/005/SRR4305435/SRR4305435_1.fastq.gz	SRR4305435_1.fastq.gz	SRR4305435_WGS_of_infant_gut_metagenome_Russian_subject_P015091_at_age_638_days_1.fastq.gz
SRR4305435	WGS of infant gut metagenome: Russian subject P015091 at age 638 days	Illumina HiSeq 2500	34318	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305435/SRR4305435.sra	SRR4305435.sra	SRR4305435_WGS_of_infant_gut_metagenome_Russian_subject_P015091_at_age_638_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/005/SRR4305435/SRR4305435_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/005/SRR4305435/SRR4305435_2.fastq.gz	SRR4305435_2.fastq.gz	SRR4305435_WGS_of_infant_gut_metagenome_Russian_subject_P015091_at_age_638_days_2.fastq.gz
SRR4408088	WGS of infant gut metagenome: Russian subject P015163 at age 296 days	Illumina HiSeq 2500	17892	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408088/SRR4408088.sra	SRR4408088.sra	SRR4408088_WGS_of_infant_gut_metagenome_Russian_subject_P015163_at_age_296_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/008/SRR4408088/SRR4408088_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/008/SRR4408088/SRR4408088_1.fastq.gz	SRR4408088_1.fastq.gz	SRR4408088_WGS_of_infant_gut_metagenome_Russian_subject_P015163_at_age_296_days_1.fastq.gz
SRR4408088	WGS of infant gut metagenome: Russian subject P015163 at age 296 days	Illumina HiSeq 2500	17892	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408088/SRR4408088.sra	SRR4408088.sra	SRR4408088_WGS_of_infant_gut_metagenome_Russian_subject_P015163_at_age_296_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/008/SRR4408088/SRR4408088_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/008/SRR4408088/SRR4408088_2.fastq.gz	SRR4408088_2.fastq.gz	SRR4408088_WGS_of_infant_gut_metagenome_Russian_subject_P015163_at_age_296_days_2.fastq.gz
SRR4305323	WGS of infant gut metagenome: Russian subject P015163 at age 513 days	Illumina HiSeq 2500	20538	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305323/SRR4305323.sra	SRR4305323.sra	SRR4305323_WGS_of_infant_gut_metagenome_Russian_subject_P015163_at_age_513_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/003/SRR4305323/SRR4305323_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/003/SRR4305323/SRR4305323_1.fastq.gz	SRR4305323_1.fastq.gz	SRR4305323_WGS_of_infant_gut_metagenome_Russian_subject_P015163_at_age_513_days_1.fastq.gz
SRR4305323	WGS of infant gut metagenome: Russian subject P015163 at age 513 days	Illumina HiSeq 2500	20538	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305323/SRR4305323.sra	SRR4305323.sra	SRR4305323_WGS_of_infant_gut_metagenome_Russian_subject_P015163_at_age_513_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/003/SRR4305323/SRR4305323_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/003/SRR4305323/SRR4305323_2.fastq.gz	SRR4305323_2.fastq.gz	SRR4305323_WGS_of_infant_gut_metagenome_Russian_subject_P015163_at_age_513_days_2.fastq.gz
SRR4408176	WGS of infant gut metagenome: Russian subject P015163 at age 660 days	Illumina HiSeq 2500	20508	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408176/SRR4408176.sra	SRR4408176.sra	SRR4408176_WGS_of_infant_gut_metagenome_Russian_subject_P015163_at_age_660_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/006/SRR4408176/SRR4408176_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/006/SRR4408176/SRR4408176_1.fastq.gz	SRR4408176_1.fastq.gz	SRR4408176_WGS_of_infant_gut_metagenome_Russian_subject_P015163_at_age_660_days_1.fastq.gz
SRR4408176	WGS of infant gut metagenome: Russian subject P015163 at age 660 days	Illumina HiSeq 2500	20508	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408176/SRR4408176.sra	SRR4408176.sra	SRR4408176_WGS_of_infant_gut_metagenome_Russian_subject_P015163_at_age_660_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/006/SRR4408176/SRR4408176_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/006/SRR4408176/SRR4408176_2.fastq.gz	SRR4408176_2.fastq.gz	SRR4408176_WGS_of_infant_gut_metagenome_Russian_subject_P015163_at_age_660_days_2.fastq.gz
SRR4305438	WGS of infant gut metagenome: Russian subject P015163 at age 598 days	Illumina HiSeq 2500	30059	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305438/SRR4305438.sra	SRR4305438.sra	SRR4305438_WGS_of_infant_gut_metagenome_Russian_subject_P015163_at_age_598_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/008/SRR4305438/SRR4305438_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/008/SRR4305438/SRR4305438_1.fastq.gz	SRR4305438_1.fastq.gz	SRR4305438_WGS_of_infant_gut_metagenome_Russian_subject_P015163_at_age_598_days_1.fastq.gz
SRR4305438	WGS of infant gut metagenome: Russian subject P015163 at age 598 days	Illumina HiSeq 2500	30059	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305438/SRR4305438.sra	SRR4305438.sra	SRR4305438_WGS_of_infant_gut_metagenome_Russian_subject_P015163_at_age_598_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/008/SRR4305438/SRR4305438_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/008/SRR4305438/SRR4305438_2.fastq.gz	SRR4305438_2.fastq.gz	SRR4305438_WGS_of_infant_gut_metagenome_Russian_subject_P015163_at_age_598_days_2.fastq.gz
SRR4305454	WGS of infant gut metagenome: Russian subject P015163 at age 723 days	Illumina HiSeq 2500	40687	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305454/SRR4305454.sra	SRR4305454.sra	SRR4305454_WGS_of_infant_gut_metagenome_Russian_subject_P015163_at_age_723_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/004/SRR4305454/SRR4305454_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/004/SRR4305454/SRR4305454_1.fastq.gz	SRR4305454_1.fastq.gz	SRR4305454_WGS_of_infant_gut_metagenome_Russian_subject_P015163_at_age_723_days_1.fastq.gz
SRR4305454	WGS of infant gut metagenome: Russian subject P015163 at age 723 days	Illumina HiSeq 2500	40687	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305454/SRR4305454.sra	SRR4305454.sra	SRR4305454_WGS_of_infant_gut_metagenome_Russian_subject_P015163_at_age_723_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/004/SRR4305454/SRR4305454_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/004/SRR4305454/SRR4305454_2.fastq.gz	SRR4305454_2.fastq.gz	SRR4305454_WGS_of_infant_gut_metagenome_Russian_subject_P015163_at_age_723_days_2.fastq.gz
SRR4305356	WGS of infant gut metagenome: Russian subject P015656 at age 144 days	Illumina HiSeq 2500	21986	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305356/SRR4305356.sra	SRR4305356.sra	SRR4305356_WGS_of_infant_gut_metagenome_Russian_subject_P015656_at_age_144_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/006/SRR4305356/SRR4305356_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/006/SRR4305356/SRR4305356_1.fastq.gz	SRR4305356_1.fastq.gz	SRR4305356_WGS_of_infant_gut_metagenome_Russian_subject_P015656_at_age_144_days_1.fastq.gz
SRR4305356	WGS of infant gut metagenome: Russian subject P015656 at age 144 days	Illumina HiSeq 2500	21986	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305356/SRR4305356.sra	SRR4305356.sra	SRR4305356_WGS_of_infant_gut_metagenome_Russian_subject_P015656_at_age_144_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/006/SRR4305356/SRR4305356_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/006/SRR4305356/SRR4305356_2.fastq.gz	SRR4305356_2.fastq.gz	SRR4305356_WGS_of_infant_gut_metagenome_Russian_subject_P015656_at_age_144_days_2.fastq.gz
SRR4408233	WGS of infant gut metagenome: Russian subject P016497 at age 503 days	Illumina HiSeq 2500	32150	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408233/SRR4408233.sra	SRR4408233.sra	SRR4408233_WGS_of_infant_gut_metagenome_Russian_subject_P016497_at_age_503_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/003/SRR4408233/SRR4408233_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/003/SRR4408233/SRR4408233_1.fastq.gz	SRR4408233_1.fastq.gz	SRR4408233_WGS_of_infant_gut_metagenome_Russian_subject_P016497_at_age_503_days_1.fastq.gz
SRR4408233	WGS of infant gut metagenome: Russian subject P016497 at age 503 days	Illumina HiSeq 2500	32150	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408233/SRR4408233.sra	SRR4408233.sra	SRR4408233_WGS_of_infant_gut_metagenome_Russian_subject_P016497_at_age_503_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/003/SRR4408233/SRR4408233_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/003/SRR4408233/SRR4408233_2.fastq.gz	SRR4408233_2.fastq.gz	SRR4408233_WGS_of_infant_gut_metagenome_Russian_subject_P016497_at_age_503_days_2.fastq.gz
SRR4408020	WGS of infant gut metagenome: Russian subject P016497 at age 572 days	Illumina HiSeq 2500	7225	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408020/SRR4408020.sra	SRR4408020.sra	SRR4408020_WGS_of_infant_gut_metagenome_Russian_subject_P016497_at_age_572_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/000/SRR4408020/SRR4408020_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/000/SRR4408020/SRR4408020_1.fastq.gz	SRR4408020_1.fastq.gz	SRR4408020_WGS_of_infant_gut_metagenome_Russian_subject_P016497_at_age_572_days_1.fastq.gz
SRR4408020	WGS of infant gut metagenome: Russian subject P016497 at age 572 days	Illumina HiSeq 2500	7225	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408020/SRR4408020.sra	SRR4408020.sra	SRR4408020_WGS_of_infant_gut_metagenome_Russian_subject_P016497_at_age_572_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/000/SRR4408020/SRR4408020_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/000/SRR4408020/SRR4408020_2.fastq.gz	SRR4408020_2.fastq.gz	SRR4408020_WGS_of_infant_gut_metagenome_Russian_subject_P016497_at_age_572_days_2.fastq.gz
SRR4305475	WGS of infant gut metagenome: Russian subject P016803 at age 275 days	Illumina HiSeq 2500	18058	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305475/SRR4305475.sra	SRR4305475.sra	SRR4305475_WGS_of_infant_gut_metagenome_Russian_subject_P016803_at_age_275_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/005/SRR4305475/SRR4305475_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/005/SRR4305475/SRR4305475_1.fastq.gz	SRR4305475_1.fastq.gz	SRR4305475_WGS_of_infant_gut_metagenome_Russian_subject_P016803_at_age_275_days_1.fastq.gz
SRR4305475	WGS of infant gut metagenome: Russian subject P016803 at age 275 days	Illumina HiSeq 2500	18058	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305475/SRR4305475.sra	SRR4305475.sra	SRR4305475_WGS_of_infant_gut_metagenome_Russian_subject_P016803_at_age_275_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/005/SRR4305475/SRR4305475_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/005/SRR4305475/SRR4305475_2.fastq.gz	SRR4305475_2.fastq.gz	SRR4305475_WGS_of_infant_gut_metagenome_Russian_subject_P016803_at_age_275_days_2.fastq.gz
SRR4408047	WGS of infant gut metagenome: Russian subject P016803 at age 404 days	Illumina HiSeq 2500	21299	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408047/SRR4408047.sra	SRR4408047.sra	SRR4408047_WGS_of_infant_gut_metagenome_Russian_subject_P016803_at_age_404_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/007/SRR4408047/SRR4408047_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/007/SRR4408047/SRR4408047_1.fastq.gz	SRR4408047_1.fastq.gz	SRR4408047_WGS_of_infant_gut_metagenome_Russian_subject_P016803_at_age_404_days_1.fastq.gz
SRR4408047	WGS of infant gut metagenome: Russian subject P016803 at age 404 days	Illumina HiSeq 2500	21299	1476511200000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR440/SRR4408047/SRR4408047.sra	SRR4408047.sra	SRR4408047_WGS_of_infant_gut_metagenome_Russian_subject_P016803_at_age_404_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR440/007/SRR4408047/SRR4408047_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR440/007/SRR4408047/SRR4408047_2.fastq.gz	SRR4408047_2.fastq.gz	SRR4408047_WGS_of_infant_gut_metagenome_Russian_subject_P016803_at_age_404_days_2.fastq.gz
SRR4305423	WGS of infant gut metagenome: Russian subject P016803 at age 726 days	Illumina HiSeq 2500	15536	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305423/SRR4305423.sra	SRR4305423.sra	SRR4305423_WGS_of_infant_gut_metagenome_Russian_subject_P016803_at_age_726_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/003/SRR4305423/SRR4305423_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/003/SRR4305423/SRR4305423_1.fastq.gz	SRR4305423_1.fastq.gz	SRR4305423_WGS_of_infant_gut_metagenome_Russian_subject_P016803_at_age_726_days_1.fastq.gz
SRR4305423	WGS of infant gut metagenome: Russian subject P016803 at age 726 days	Illumina HiSeq 2500	15536	1475733600000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR430/SRR4305423/SRR4305423.sra	SRR4305423.sra	SRR4305423_WGS_of_infant_gut_metagenome_Russian_subject_P016803_at_age_726_days.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR430/003/SRR4305423/SRR4305423_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR430/003/SRR4305423/SRR4305423_2.fastq.gz	SRR4305423_2.fastq.gz	SRR4305423_WGS_of_infant_gut_metagenome_Russian_subject_P016803_at_age_726_days_2.fastq.gz
