ID,designation_header,strain_number_header,is_type_strain_header,species,domain,phylum,Oxygen tolerance,Genome seq. accession number,Genome Sequence associated NCBI tax ID
,,,,,,,obligate aerobe,,
140511,T33,"KACC 18748, KEMB 9005-368, JCM 31316",1,Massilia pinisoli,Bacteria,Pseudomonadota,aerobe,GCA_024753285,1772194
11327,76,"DSM 17505, CCTCC AB 204072, KCTC 12344, CIP 109191",1,Massilia plicata,Bacteria,Pseudomonadota,aerobe,GCA_004421005,321984
,,,,,,,facultative anaerobe,GCA_014651435,321984
,,,,,,,obligate aerobe,,
133173,B1555-1,"CGMCC 1.15196, JCM 30813",1,Massilia psychrophila,Bacteria,Pseudomonadota,aerobe,GCA_002760665,1603353
,,,,,,,obligate aerobe,GCA_014641415,1603353
141141,6NM-7,"DSM 27523, KCTC 42761",1,Massilia putida,Bacteria,Pseudomonadota,aerobe,GCA_001941825,1141883
,,,,,,,obligate aerobe,,
167414,P3094,"CCM 8692, LMG 31213",1,Massilia rubra,Bacteria,Pseudomonadota,aerobe,GCA_011682065,2607910
,,,,,,,obligate aerobe,,
140975,J18,"KEMB 9005-366, JCM 31607",1,Massilia solisilvae,Bacteria,Pseudomonadota,aerobe,GCA_024753215,1811225
140976,J11,"KEMB 9005-360, JCM 31606",1,Massilia terrae,Bacteria,Pseudomonadota,aerobe,GCA_024753145,1811224
11323,UR/MT95,"DSM 16850, CCUG 45783, CIP 105350",1,Massilia timonae,Bacteria,Pseudomonadota,aerobe,GCA_000315425,883126
,,,,,,,facultative anaerobe,,
,,,,,,,obligate aerobe,,
140929,CAVIO,"CECT 8897, LMG 28941",1,Massilia violacea,Bacteria,Pseudomonadota,aerobe,GCA_014191875,1715466
,,,,,,,obligate aerobe,,
132911,Y1243-1,"DSM 105394, CGMCC 1.12041, KACC 16569, JCM 18139",1,Massilia yuzhufengensis,Bacteria,Pseudomonadota,aerobe,GCA_900112225,1164594
,,,,,,,obligate aerobe,,
4083,,"DSM 1382, ATCC 19364, NCIMB 9332, VKM B-1759",1,Megalodesulfovibrio gigas,Bacteria,Pseudomonadota,anaerobe,GCA_000429285,1121448
,,,,,,,,GCA_000468495,1121448
17126,YITM815,"DSM 19343, JCM 14723",1,Megamonas funiformis,Bacteria,Bacillota,anaerobe,GCA_010669225,437897
,,,,,,,microaerophile,,
17125,,"DSM 1672, ATCC 25560, DSM 20631, NCTC 10570, CCUG 5856, VPI 2366, EBF 61/42",1,Megamonas hypermegale,Bacteria,Bacillota,anaerobe,GCA_000423385,1122216
,,,,,,,microaerophile,GCA_900187035,158847
17127,FM1025,"DSM 19944, CIP 109788",1,Megamonas rupellensis,Bacteria,Bacillota,anaerobe,GCA_000378365,1122217
,,,,,,,obligate aerobe,,
17129,,"DSM 20462, ATCC 43254, PAT 1, JCM 6130, VTT E-79111",1,Megasphaera cerevisiae,Bacteria,Bacillota,anaerobe,GCA_001045675,1122219
,,,,,,,,GCA_900167325,1122219
17130,LC1,"DSM 20460, ATCC 25940, NCIB 8927, CCUG 64197, JCM 1772, CCUG 6199, CECT 390, CGMCC 1.2720, KCTC 5187, NCFB 2263, NCIMB 8927, VTT E-84221, CIP 106852, AIP 10100",1,Megasphaera elsdenii,Bacteria,Bacillota,anaerobe,GCA_000283495,1064535
,,,,,,,obligate anaerobe,GCA_003010495,1064535
140555,MH,"KCCM 43214, JCM 31403, KFCC 11466P",1,Megasphaera hexanoica,Bacteria,Bacillota,anaerobe,GCA_003315775,1675036
17131,,"DSM 16981, VTT E-032341",1,Megasphaera paucivorans,Bacteria,Bacillota,anaerobe,GCA_900103535,349095
158428,AJH120,"DSM 106750, CCUG 71842",1,Megasphaera stantonii,Bacteria,Bacillota,anaerobe,GCA_003030445,2144175
,,,,,,,,GCA_003367905,2144175
13652,YBY-7,"DSM 24422, CGMCC 1.10789, LMG 26247, MCCC 1A06317",1,Meinhardsimonia xiamenensis,Bacteria,Pseudomonadota,aerobe,GCA_003001835,990712
,,,,,,,,GCA_900102905,990712
133487,,"CGMCC 1.6990, JCM 15151, LY 1",1,Meiothermus cateniformans,Bacteria,Deinococcota,aerobe,GCA_003574045,172827
16711,AZM34c11,"DSM 23238, NBRC 106114",1,Meiothermus hypogaeus,Bacteria,Deinococcota,aerobe,GCA_003574035,884155
,,,,,,,,GCA_007990975,1227553
140693,,"KCTC 52599, CCTCC AB 2017100, YIM 72257",1,Meiothermus luteus,Bacteria,Deinococcota,aerobe,GCA_003574085,2026184
,,,,,,,facultative anaerobe,,
158578,KBB12,"KCTC 32230, JCM 18740",1,Melaminivora jejuensis,Bacteria,Pseudomonadota,aerobe,GCA_017811175,1267217
,,,,,,,obligate aerobe,,
130213,Nari2A,"DSM 25894, CCUG 62543",1,Melghiribacillus thermohalophilus,Bacteria,Bacillota,aerobe,GCA_004342905,1324956
,,,,,,,obligate aerobe,,
16788,"EX, NariEX","DSM 45474, CCUG 59620",1,Melghirimyces algeriensis,Bacteria,Bacillota,aerobe,GCA_900182565,910412
23327,,"DSM 45787, CCTCC AA 2012007, NBRC 109068, SCSIO 11153",1,Melghirimyces profundicolus,Bacteria,Bacillota,aerobe,GCA_003054245,1242148
,,,,,,,anaerobe,,
24645,"11A, Nari11A","DSM 45514, CCUG 60050",1,Melghirimyces thermohalophilus,Bacteria,Bacillota,aerobe,GCA_900102685,1236220
24801,P3M-2,"DSM 23840, JCM 17771, VKM B-2668",1,Melioribacter roseus,Bacteria,Chlorobiota,facultative anaerobe,GCA_000279145,1191523
,,,,,,,obligate aerobe,,
130322,,"DSM 29964, ATCC 35311, LMG 20360, NCDO 2443, CIP 104052, LMG 19520",1,Melissococcus plutonius,Bacteria,Bacillota,anaerobe,GCA_000270185,940190
,,,,,,,facultative anaerobe,GCA_014202715,33970
,,,,,,,microaerophile,,
140896,CZ-AZ5,"CGMCC 1.13179, JCM 18886",1,Membranihabitans marinus,Bacteria,Bacteroidota,obligate aerobe,GCA_021729155,1227546
166428,TG-679,"KCTC 62454, MCCC 1K03496",1,Meridianimarinicoccus roseus,Bacteria,Pseudomonadota,aerobe,GCA_003172915,2072018
24785,cd-1655R,"DSM 25116, OCM 1212",1,Mesoaciditoga lauensis,Bacteria,Thermotogota,anaerobe,GCA_000745455,1150474
1268,CV53,"DSM 19613, CIP 108889, LMG 23174, UCCCB11",1,Mesobacillus foraminis,Bacteria,Bacillota,facultative anaerobe,GCA_004340465,279826
,,,,,,,obligate aerobe,GCA_013618915,279826
1250,YKJ-10,"DSM 18226, CIP 107104, JCM 10885, KCCM 41040, BCRC 20126, CCM 7133, CGMCC 1.3651, KCTC 3839",1,Mesobacillus jeotgali,Bacteria,Bacillota,facultative anaerobe,GCA_002874535,129985
22925,B48,"DSM 25386, CECT 8001, IBRC-M 10115",1,Mesobacillus persicus,Bacteria,Bacillota,aerobe,GCA_900109925,930146
,,,,,,,obligate aerobe,,
1255,SF-1,"DSM 18680, JCM 14380, FERM P-15431",1,Mesobacillus selenatarsenatis,Bacteria,Bacillota,facultative anaerobe,GCA_000813125,1321606
140266,JJ-247,"DSM 103964, CCM 8726, LMG 29876",1,Mesobacillus zeae,Bacteria,Bacillota,aerobe,GCA_003570705,1917180
,,,,,,,,GCA_013618945,1917180
130521,HIM938/5,"DSM 28403, CCUG 28030, CCUG 36448, HIM 938/5, Kunstyr 246/85, MCCM 466, HIM 933/7",1,Mesocricetibacter intestinalis,Bacteria,Pseudomonadota,microaerophile,GCA_004363295,1521930
5616,M-2Alg 33-2,"DSM 15361, CCUG 47092, KCTC 12089, KMM 3909, CIP 108200",1,Mesonia algae,Bacteria,Bacteroidota,aerobe,GCA_003253545,213248
,,,,,,,obligate aerobe,,
5617,,"DSM 19841, KCTC 12708, KMM 6059, LMG 23670",1,Mesonia mobilis,Bacteria,Bacteroidota,obligate aerobe,GCA_000423405,1122226
,,,,,,,,GCA_014651475,369791
5618,MDSW-25,"DSM 21425, KCTC 22373",1,Mesonia phycicola,Bacteria,Bacteroidota,aerobe,GCA_900141885,579105
,,,,,,,obligate aerobe,,
11894,,"DSM 21822, CCBAU 61158, LMG 23507, USDA 4964",1,Mesorhizobium albiziae,Bacteria,Pseudomonadota,aerobe,GCA_900114255,335020
,,,,,,,obligate aerobe,,
166307,Z1-4,"KCTC 72512, CCTCC AB 2019101",1,Mesorhizobium alexandrii,Bacteria,Pseudomonadota,obligate aerobe,GCA_004000235,2448478
133553,CCNWXJ12-2,"ACCC 15461, HAMBI 3019",1,Mesorhizobium alhagi,Bacteria,Pseudomonadota,aerobe,GCA_000236565,1107882
,,,,,,,obligate aerobe,,
134371,,"LMG 24397, HAMBI 29990, CCBAU 11299",1,Mesorhizobium caraganae,Bacteria,Pseudomonadota,aerobe,GCA_016836705,483206
,,,,,,,obligate aerobe,,
159849,6GN-30,"ACCC 60073, KCTC 62410",1,Mesorhizobium ephedrae,Bacteria,Pseudomonadota,aerobe,GCA_003012745,2116701
133271,,"MAFF 303099, LMG 29417, CECT 9101, JCM 21590, IAM 15132",1,Mesorhizobium japonicum,Bacteria,Pseudomonadota,aerobe,GCA_000009625,266835
,,,,,,,obligate aerobe,,
130530,,"DSM 100038, CGMCC 1.11022, HAMBI 3264, CCBAU 83963",1,Mesorhizobium muleiense,Bacteria,Pseudomonadota,aerobe,GCA_900099905,1004279
,,,,,,,obligate aerobe,,
140989,B7,"KCTC 42783, MCCC 1K02305",1,Aquibium oceanicum,Bacteria,Pseudomonadota,aerobe,GCA_001889605,1670800
,,,,,,,obligate aerobe,,
130532,,"DSM 29667, CCBAU 33460, CGMCC 1.12097, HAMBI 3277, LMG 26793",1,Mesorhizobium qingshengii,Bacteria,Pseudomonadota,aerobe,GCA_900103325,1165689
,,,,,,,obligate aerobe,,
166334,YM1C-6-2,"CGMCC 1.15487, DSM 101712",1,Mesorhizobium rhizophilum,Bacteria,Pseudomonadota,aerobe,GCA_003666685,1827501
130533,SCAU7,"DSM 100039, ACCC 13218, HAMBI 3318",1,Mesorhizobium sangaii,Bacteria,Pseudomonadota,aerobe,GCA_014207355,505389
,,,,,,,obligate aerobe,,
133222,,"YIM M12096, CCTCC AB 2014219, KCTC 42205, JCM 30310",1,Mesorhizobium sediminum,Bacteria,Pseudomonadota,aerobe,GCA_013240295,1849104
,,,,,,,obligate aerobe,,
130529,,"DSM 29845, CCBAU 01550, HAMBI 3029, LMG 24822",1,Mesorhizobium silamurunense,Bacteria,Pseudomonadota,aerobe,GCA_014843825,499528
,,,,,,,obligate aerobe,,
133665,SDW018,CCBAU 11018 HAMBI 2583,1,Mesorhizobium temperatum,Bacteria,Pseudomonadota,aerobe,GCA_002284575,241416
,,,,,,,obligate aerobe,,
164554,NIBRBAC000500504,"JCM 33432, KCTC 72278",1,Mesorhizobium terrae,Bacteria,Pseudomonadota,aerobe,GCA_008727715,2725666
158441,4NBBH2,"DSM 106860, JCM 32464",1,Mesosutterella multiformis,Bacteria,Pseudomonadota,obligate anaerobe,GCA_003402575,2259133
17075,MesG1.Ag.4.2,"DSM 24739, ATCC BAA-2239",1,Mesotoga prima,Bacteria,Thermotogota,anaerobe,GCA_000147715,660470
23710,E33,"DSM 25387, IBRC-M 10095",1,Metabacillus halosaccharovorans,Bacteria,Bacillota,aerobe,GCA_002019635,930124
1266,,"DSM 19097, CCUG 58726, JCM 13437, KCCM 90024, SMC 4352-2, ABB 0430, CIP 109494",1,Metabacillus idriensis,Bacteria,Bacillota,obligate aerobe,GCA_009674765,324768
1233,Sd/3,"DSM 15820, CIP 108689, LMG 22858, MTCC 4374, JCM 12168, KCTC 3968",1,Metabacillus indicus,Bacteria,Bacillota,aerobe,GCA_000708755,1458122
,,,,,,,obligate aerobe,,
1223,JG-30,"DSM 16189, KCTC 3880, BCRC 80033, CIP 108730",0,Metabacillus indicus,Bacteria,Bacillota,aerobe,GCA_000709935,246786
,,,,,,,obligate aerobe,,
140408,S36,"DSM 104297, CGMCC 1.16030, KCTC 33864",1,Metabacillus iocasae,Bacteria,Bacillota,aerobe,GCA_016909075,2291674
,,,,,,,obligate aerobe,,
1228,SW-211,"DSM 16303, KCTC 3898, CIP 108971",1,Metabacillus litoralis,Bacteria,Bacillota,aerobe,GCA_007994985,152268
,,,,,,,obligate aerobe,,
23347,DKE6,"DSM 24874, JCM 17596",1,Metallibacterium scheffleri,Bacteria,Pseudomonadota,facultative anaerobe,GCA_002077135,993689
,,,,,,,obligate aerobe,GCA_004798955,993689
134120,PM1,"ATCC BAA-1232, LMG 22953",1,Methylibium petroleiphilum,Bacteria,Pseudomonadota,facultative aerobe,GCA_000015725,420662
,,,,,,,obligate aerobe,,
134145,SV96,"ATCC BAA-1195, DSM 17260",1,Methylobacter tundripaludum,Bacteria,Pseudomonadota,aerobe,GCA_000190755,697282
7180,AR27,"DSM 17169, CCM 7305, CECT 7069",1,Methylobacterium adhaesivum,Bacteria,Pseudomonadota,aerobe,GCA_022179065,333297
7182,5413S-11,"DSM 19013, KACC 11766, JCM 16406",1,Methylobacterium aerolatum,Bacteria,Pseudomonadota,aerobe,GCA_022179085,418708
7176,GR16,"DSM 16371, CCM 7218, CECT 5998, CIP 108333",1,Methylobacterium aquaticum,Bacteria,Pseudomonadota,aerobe,GCA_001043915,270351
,,,,,,,facultative anaerobe,,
,,,,,,,obligate aerobe,,
7186,B0021,"DSM 19569, NBRC 103629, NCIMB 14379",1,Methylobacterium brachiatum,Bacteria,Pseudomonadota,aerobe,GCA_020523825,269660
,,,,,,,obligate aerobe,,
24174,99b,"DSM 24105, NBRC 107710",1,Methylobacterium brachythecii,Bacteria,Pseudomonadota,aerobe,GCA_014196345,1176177
,,,,,,,obligate aerobe,,
7195,F3.2,"DSM 21893, LMG 24788, CCUG 62366",1,Methylobacterium bullatum,Bacteria,Pseudomonadota,aerobe,GCA_014845095,570505
,,,,,,,,GCA_022179105,570505
7197,"C15, C20oh1-15","DSM 23679, CCM 7788, CCUG 60040",1,Methylobacterium cerastii,Bacteria,Pseudomonadota,aerobe,GCA_022179125,932741
159850,PR1016A,"KACC 19662, JCM 32670",1,Methylobacterium currus,Bacteria,Pseudomonadota,aerobe,GCA_003058325,2051553
7198,SW08-7,"DSM 22415, KCTC 22512",1,Methylobacterium dankookense,Bacteria,Pseudomonadota,aerobe,GCA_022179165,560405
,,,,,,,,GCA_902141855,560405
166104,17SD2-17,"KCTC 52908, NBRC 112876",1,Methylobacterium durans,Bacteria,Pseudomonadota,aerobe,GCA_003173715,2202825
158776,IER25-16,"KACC 19280, JCM 32048",1,Methylobacterium frigidaeris,Bacteria,Pseudomonadota,obligate aerobe,GCA_002759055,2038277
,,,,,,,,GCA_022179185,2038277
7166,O-31,"DSM 5686, ATCC 43884, NCIMB 12417, CCUG 36914, CIP 103775, IFO 15843, JCM 10890, BCRC 17093, NBRC 15843",1,Methylobacterium fujisawaense,Bacteria,Pseudomonadota,aerobe,GCA_014138435,107400
7200,23e,"DSM 24027, NBRC 107716",1,Methylobacterium gnaphalii,Bacteria,Pseudomonadota,aerobe,GCA_007992215,1010610
,,,,,,,obligate aerobe,GCA_022179205,1010610
133689,Gh-105,"CCM 7572, NRRL B-51692",1,Methylobacterium gossipiicola,Bacteria,Pseudomonadota,aerobe,GCA_900113485,582675
7188,002-074,"DSM 19564, NBRC 103626, NCIMB 14376",1,Methylobacterium gregans,Bacteria,Pseudomonadota,aerobe,GCA_022179245,374424
,,,,,,,obligate aerobe,,
24175,87e,"DSM 24195, NBRC 107714",1,Methylobacterium haplocladii,Bacteria,Pseudomonadota,aerobe,GCA_007992175,1176176
,,,,,,,obligate aerobe,GCA_022179265,1176176
7175,GP34,"DSM 16372, CCM 7219, CECT 5997, CIP 108332",1,Methylobacterium hispanicum,Bacteria,Pseudomonadota,aerobe,GCA_022179285,270350
,,,,,,,obligate aerobe,,
7183,5317S-33,"DSM 19015, KACC 11765, JCM 16407",1,Methylobacterium iners,Bacteria,Pseudomonadota,aerobe,GCA_022179305,418707
7179,AR24,"DSM 17168, CCM 7304, CECT 7068",1,Methylobacterium isbiliense,Bacteria,Pseudomonadota,aerobe,GCA_022179325,315478
,,,,,,,obligate aerobe,,
134213,S2R03-9,"KCTC 12671, LMG 23639",1,Methylobacterium jeotgali,Bacteria,Pseudomonadota,aerobe,GCA_022179345,381630
,,,,,,,obligate aerobe,,
7193,JT1,"DSM 21328, CCUG 56108",1,Methylobacterium marchantiae,Bacteria,Pseudomonadota,aerobe,GCA_022179405,600331
7181,CBMB20,"DSM 18207, KACC 11585, LMG 23582, JCM 16405",1,Methylobacterium oryzae,Bacteria,Pseudomonadota,aerobe,GCA_000757795,693986
166276,TER-1,"BCRC 81157, LMG 30931, KCTC 62864",1,Methylobacterium oryzihabitans,Bacteria,Pseudomonadota,aerobe,GCA_004004555,2499852
23092,35a,"DSM 24028, NBRC 107715",1,Methylobacterium oxalidis,Bacteria,Pseudomonadota,aerobe,GCA_007992195,944322
,,,,,,,obligate aerobe,GCA_022179505,944322
7191,002-165,"DSM 19562, NBRC 103628, NCIMB 14378",1,Methylobacterium persicinum,Bacteria,Pseudomonadota,aerobe,GCA_022179525,374426
7192,"CBMB27, EF 126746","DSM 19779, KACC 11716, LMG 24361, JCM 16408",1,Methylobacterium phyllosphaerae,Bacteria,Pseudomonadota,aerobe,GCA_001312285,1295137
,,,,,,,,GCA_001936175,418223
,,,,,,,,GCA_900113465,418223
166308,,"CGMCC 1.17323, NBRC 114056, YIM 132548",1,Methylobacterium planeticum,Bacteria,Pseudomonadota,aerobe,GCA_008806345,2615211
134290,PMB02,"KCTC 12901, JCM 14648",1,Methylobacterium platani,Bacteria,Pseudomonadota,aerobe,GCA_001043885,1295136
,,,,,,,obligate aerobe,GCA_001312265,1295136
,,,,,,,,GCA_001653715,427683
7152,0-1,"DSM 1819, ATCC 27329, CIP 101128, IAM 12098, CCUG 55904, NCIMB 10815, LMG 2269, IFO 15690, JCM 2831, NBRC 15690, VKM B-2144",1,Methylobacterium radiotolerans,Bacteria,Pseudomonadota,aerobe,GCA_000019725,426355
,,,,,,,obligate aerobe,GCA_007991055,31998
164450,17J42-1,"JCM 33059, KCTC 62267",1,Methylobacterium segetis,Bacteria,Pseudomonadota,aerobe,GCA_004348265,2488750
166375,SB0023/3,"CECT 9862, PYCC 8351",1,Methylobacterium symbioticum,Bacteria,Pseudomonadota,aerobe,GCA_902141845,2584084
,,,,,,,obligate aerobe,,
7187,,"DSM 19566, NBRC 103632, NCIMB 14380, RB 677",1,Methylobacterium tardum,Bacteria,Pseudomonadota,aerobe,GCA_022179585,374432
,,,,,,,,GCA_023546765,374432
24173,N4211,"DSM 25844, KCTC 23615",1,Methylobacterium tarhaniae,Bacteria,Pseudomonadota,aerobe,GCA_001043955,1187852
7178,GR3,"DSM 16961, CCM 7281, CECT 7045",1,Methylobacterium variabile,Bacteria,Pseudomonadota,aerobe,GCA_001043975,298794
,,,,,,,obligate aerobe,,
140090,PK2,"DSM 29599, JCM 30229, VKM B-2849, CCUG 65431",1,Methylobrevis pamukkalensis,Bacteria,Pseudomonadota,aerobe,GCA_001720135,1439726
,,,,,,,obligate aerobe,,
1656,B2,"DSM 13967, NCIMB 13765",1,Methylocapsa acidiphila,Bacteria,Pseudomonadota,aerobe,GCA_000427445,395964
7216,H2,"DSM 16984, VKM B-2426",1,Methylocystis heyeri,Bacteria,Pseudomonadota,aerobe,GCA_004802635,391905
7205,10Ki,"DSM 16011, ATCC BAA-967",1,Methylohalobius crimeensis,Bacteria,Pseudomonadota,aerobe,GCA_000421465,1283300
164650,,"JCM 33786, KCTC 72733, MCC 4198, FWC 3",0,Methylolobus aquaticus,Bacteria,Pseudomonadota,aerobe,GCA_004168015,2516328
132266,RS11D-Pr,"DSM 29768, JCM 18894, KCTC 4681, NBRC 109438",1,Methylomagnum ishizawai,Bacteria,Pseudomonadota,aerobe,GCA_019670005,1760988
24177,IT-4,"DSM 18976, JCM 13665",1,Methylomarinum vadi,Bacteria,Pseudomonadota,aerobe,GCA_000733935,438855
158647,MMFC1,"JCM 31821, KCTC 15592",1,Methylomusa anaerophila,Bacteria,Bacillota,anaerobe,GCA_003966895,1930071
134269,MP,"VKM B-24415, JCM 14647, KCTC 12909, VKM B-2441",1,Methylophaga aminisulfidivorans,Bacteria,Pseudomonadota,aerobe,GCA_000214595,1026882
,,,,,,,obligate aerobe,,
11908,MPL,"DSM 24656, MCC 1002, VKM B-2684",1,Methylophaga lonarensis,Bacteria,Pseudomonadota,aerobe,GCA_000349205,1286106
,,,,,,,obligate aerobe,,
7239,,"DSM 5691, ATCC 53528, CCUG 58724, DSM 46235, NCIMB 10515, LMG 6787, BCRC 15784, KCTC 1759, AS 1",1,Methylophilus methylotrophus,Bacteria,Pseudomonadota,aerobe,GCA_000378225,1122236
133517,CBMB127,"KACC 13099, NCCB 100233",1,Methylophilus rhizosphaerae,Bacteria,Pseudomonadota,aerobe,GCA_900100975,492660
7174,FM4,"DSM 15083, ATCC BAA-547",1,Methylorubrum podarium,Bacteria,Pseudomonadota,aerobe,GCA_022179745,200476
133659,BJ001,"ATCC BAA-705, NCIM B13946",1,Methylorubrum populi,Bacteria,Pseudomonadota,aerobe,GCA_000019945,441620
,,,,,,,obligate aerobe,,
7168,,"DSM 5687, ATCC 43882, NCIMB 12249, CCUG 36915, CIP 103771, JCM 10891, IFO 15844, NBRC 15844, VKM B-2142",1,Methylorubrum rhodesianum,Bacteria,Pseudomonadota,aerobe,GCA_014199985,29427
,,,,,,,obligate aerobe,,
134237,MR,"CGMCC 1.6474, NCCB 100140",1,Methylorubrum salsuginis,Bacteria,Pseudomonadota,aerobe,GCA_900114375,414703
,,,,,,,obligate aerobe,,
7173,F20,"DSM 14458, NCIMB 13778, VKM B-2238, CCUG 55907",1,Methylorubrum suomiense,Bacteria,Pseudomonadota,aerobe,GCA_022179765,144191
7210,AML-C10,"DSM 13736, ATCC 700909",1,Methylosarcina fibrata,Bacteria,Pseudomonadota,aerobe,GCA_000372865,1132443
134110,LW14,"ATCC BAA-1047, JCM 13284",1,Methylomicrobium lacus,Bacteria,Pseudomonadota,aerobe,GCA_000527095,1114263
23100,301,"DSM 24635, JCM 17579, VKM B-2679",1,Methylotenera versatilis,Bacteria,Pseudomonadota,facultative anaerobe,GCA_000093025,666681
,,,,,,,obligate aerobe,,
158679,73a,"LMG 29185, VKM B-2986",1,Methyloterricola oryzae,Bacteria,Pseudomonadota,aerobe,GCA_000934725,1495050
7206,20Z,"DSM 19304, NCIMB 14124, VKM B-2133",1,Methylotuvimicrobium alcaliphilum,Bacteria,Pseudomonadota,aerobe,GCA_000968535,1091494
156428,3t,"CCUG 61694, VKM B-2692, DSM 25216",1,Methyloversatilis thermotolerans,Bacteria,Pseudomonadota,aerobe,GCA_000372885,1346290
13935,FAM5,"DSM 25237, CCUG 52030, JCM 13912",1,Methyloversatilis universalis,Bacteria,Pseudomonadota,aerobe,GCA_000214035,1000565
7213,HT12,"DSM 23269, ATCC BAA-2070, NBRC 106162",1,Methylovulum miyakonense,Bacteria,Pseudomonadota,aerobe,GCA_000384075,1078846
1557,,"DSM 22679, JCM 16213, Nad S1",1,Microaerobacter geothermalis,Bacteria,Bacillota,anaerobe,GCA_021608135,674972
130542,ADRI,"DSM 27471, JCM 19374",1,Microbacter margulisiae,Bacteria,Bacteroidota,anaerobe,GCA_014192515,1350067
7412,V-73,"DSM 14217, CCM 4955, NRRL B-24228, JCM 12137, CIP 107636, IAM 15195, LMG 22184, NBRC 103071",1,Microbacterium aerolatum,Bacteria,Actinomycetota,obligate aerobe,GCA_007988825,153731
,,,,,,,,GCA_014635005,153731
7449,CC-SBCK 209,"DSM 21798, CCM 7686, CIP 110690, CCUG 58051, JCM 18705",1,Microbacterium agarici,Bacteria,Actinomycetota,aerobe,GCA_002563955,630514
158383,,"DSM 104474, CGMCC 1.15794, KCTC 39990, SYSU D8007",1,Microbacterium album,Bacteria,Actinomycetota,aerobe,GCA_014643695,2053191
,,,,,,,obligate aerobe,,
7464,N5,"DSM 24221, CCM 7881, CIP 110689, JCM 30491",1,Microbacterium amylolyticum,Bacteria,Actinomycetota,aerobe,GCA_011046975,936337
,,,,,,,obligate aerobe,GCA_017876695,936337
7439,JS54-2,"DSM 19713, CIP 110688, KCTC 19124, JCM 15625",1,Microbacterium aquimaris,Bacteria,Actinomycetota,aerobe,GCA_015278225,459816
,,,,,,,obligate aerobe,,
7370,,"DSM 20754, ATCC 4358, IFO 3750, NBRC 3750, NRRL B-24239, JCM 5884, CGMCC 1.1937, CIP 55.81, HAMBI 1892, IAM 1311, KCTC 3522, LMG 4009, NCDO 2276, NCIMB 8185, VKM Ac-1944",1,Microbacterium arborescens,Bacteria,Actinomycetota,obligate aerobe,GCA_003339645,33883
7395,H-5,"DSM 8600, ATCC 51345, IFO 15204, NBRC 15204, NRRL B-24210, CCUG 43279, CCM 4522, CIP 103994, JCM 9179, IAM 15207, KACC 15219, VKM Ac-1950, VKM Ac-2076",1,Microbacterium aurum,Bacteria,Actinomycetota,aerobe,GCA_001974985,36805
,,,,,,,obligate aerobe,GCA_016907815,36805
7452,AI-S262,"DSM 23848, JCM 15681, KCTC 19668, LMG 24772",1,Microbacterium azadirachtae,Bacteria,Actinomycetota,aerobe,GCA_000956545,582680
,,,,,,,obligate aerobe,,
164317,NEAU-LLE,"JCM 32662, CCTCC AA 2018025",1,Microbacterium bovistercoris,Bacteria,Actinomycetota,aerobe,GCA_003387575,2293570
7396,M-73,"CCUG 38517, DSM 8607, ATCC 51344, IFO 14592, NBRC 14592, JCM 9180, CCM 4523, CIP 103993, IAM 15202, NCIMB 13387, NRRL B-23242, VKM Ac-1940, VKM Ac-2077",1,Microbacterium dextranolyticum,Bacteria,Actinomycetota,aerobe,GCA_016907295,36806
,,,,,,,obligate aerobe,,
7399,,"DSM 8609, ATCC 8091, CCM 4371, IFO 3751, NBRC 3751, NRRL B-24213, JCM 9172, BCRC 15447, BUCSAV 326, CIP 103916, IAM 15198, LMG 4020, NCFB 2277, NCIMB 8186, VKM Ac-1942, VTT E-991287, NCDO 2277",1,Microbacterium esteraromaticum,Bacteria,Actinomycetota,obligate aerobe,GCA_016907315,57043
132660,,"DSM 27232, CGMCC 1.15152, KCTC 39554, YIM 101168",1,Microbacterium faecale,Bacteria,Actinomycetota,aerobe,GCA_014640975,1804630
,,,,,,,obligate aerobe,,
7364,401,"CCUG 29000, DSM 20643, ATCC 13348, NCIB 9221, JCM 3877, BCRC 12361, CCTM 2716, CIP 102401, HAMBI 1871, HAMBI 1909, IAM 15203, IFO 15039, IMET 10367, JCM 11568, KCTC 3389, KCTC 3437, LMG 3028, NBIMCC 2370, NBRC 15039, NCIMB 9221, NRRL B-24238, VKM Ac-1415",1,Microbacterium flavescens,Bacteria,Actinomycetota,obligate aerobe,GCA_018588945,69366
7429,,"DSM 18659, KCTC 19189, Gsoil 259, JCM 15304",1,Microbacterium ginsengisoli,Bacteria,Actinomycetota,aerobe,GCA_000956535,400772
,,,,,,,obligate aerobe,,
7455,,"DSM 24823, JCM 15516, KCTC 19526, DCY 37, NBRC 110802",1,Microbacterium ginsengiterrae,Bacteria,Actinomycetota,aerobe,GCA_014205075,546115
,,,,,,,,GCA_015278215,546115
7381,,"DSM 15944, LMG 19263, NCIMB 30129, DPC 5286, JCM 12075, CCM 7309, CIP 107184, IAM 15193, LMG S-19263, NBRC 103073, NRRL B-24242",1,Microbacterium gubbeenense,Bacteria,Actinomycetota,obligate aerobe,GCA_000422745,1122237
7423,,"DSM 15855, CIP 108071, KCTC 19017, YIM 70130, JCM 13013, NRRL B-24569",1,Microbacterium halotolerans,Bacteria,Actinomycetota,aerobe,GCA_003569805,246613
,,,,,,,obligate aerobe,,
